# ShellCheck 0.11.0
# Cold per-root RSS (KiB), macOS arm64, 2026-09-23; not a heap limit.
# Refresh using fm-lint.sh header; stale source-closure fingerprints run alone.
# root	source_closure_sha256	max_rss_kib
tests/fm-backend-herdr-eventwait-smoke.test.sh	f406842493f5023981fd943222863651daced398e6a99e2c12d49885e6181fe3	44128
tests/fm-backend-herdr-focus-flash-e2e.test.sh	19b64bb52c5f452e8ac675a93f86c2c3a1e2fbc2f98c33dd30480809f0e9c506	84080
tests/fm-backend-herdr-launcher-workspace-e2e.test.sh	a2991d2a41601d6830917af7513abfb8a8007a093b75230ad1da34a373d1c9d7	118976
tests/fm-backend-herdr-presentation-e2e.test.sh	6d141cb660ff2ce067f977287d84071475c452e641cbd135a43661bf5dbb3212	655552
tests/fm-backend-herdr-prune-safety-e2e.test.sh	2c163ef08feadb98c19a55110528fddf38c7f10a1c54cbc549d1b51d43915fef	48320
tests/fm-backend-herdr-respawn-idem-e2e.test.sh	56813d13eb017fb56c0cdcb3a2091f5a4729dd468fdbac0e99cfb67dd7a8327a	41024
tests/fm-backend-herdr-smoke.test.sh	b764834a9c06e93de382c062ef7a4d10cd9638f767430e87edbdb90d4417e56f	96368
tests/fm-backend-herdr-stale-active-tab-e2e.test.sh	39ac86a5cce2454a96394843b973f673e0d4eb69786e57b061faecdbab8dc2f9	27712
tests/fm-backend-herdr-workspace-per-home-e2e.test.sh	c8778e30723de2af5253d193ebd8715fffc217ec4d513f5decffb11ac439475e	68736
tests/fm-backend-herdr.test.sh	8d8562530ad5fa2b79b70de8a3fe0fa63cb702b0ef435539a5d1c0ff59498618	3933072
tests/fm-backend-orca.test.sh	8ee31710412de1b70bbfca5b3d9f54fe05b7cbec660aee95876181d5a5753480	278752
tests/fm-backend-stream.test.sh	8365288a1321b194d0c32bb8e68559c108aa2caaf130c11aaf5394c124487854	753936
tests/fm-backend-tmux-smoke.test.sh	f0b33d283b9247ad69da1bd5f0f3649afd98d59f5d0177616bf64ea5c15973d2	47280
tests/fm-backend-zellij-smoke.test.sh	3c12e2fa0c2847e6f287e76c4331370aae0cce1409e9700f6044ed9e96431063	47200
tests/fm-backend-zellij.test.sh	2f199b4e3a59794f36514e2141f6bcb9877937f7b57318dd2636aa6fa42501e2	736480
tests/fm-backend.test.sh	2700dee47593f9408f5c9a5e8d12da05ba21b4779b72e48a5c56a3a14f6fed35	189712
tests/fm-backlog-atomicity.test.sh	316283f859b082433c4b5794e229a90dcd85b78ec0b1a39bbac3e5cec5eabef8	835824
tests/fm-backlog-handoff.test.sh	f9a9313f894dc9e05d70ddd8449c4584d763b274638d31943aa72a6d8639df31	207120
tests/fm-backlog-read-bound.test.sh	2a5ba2f0e51df4f7ab48157d0631b6fd217908429d79cbf5910027fc755986b8	125152
tests/fm-bearings-board-lavish-live-e2e.test.sh	3ed8055c7de496cfe68da65326ccc67f0a12f3e41c6d5a1d22ca831cca2bd4de	82144
tests/fm-bearings-board-render.test.sh	d990bb3c72b78e86d037449a3c75b6fcfb0134c9d7f857ca9aaacd63b56500d1	90352
tests/fm-bearings-board.test.sh	546103d46f84cefc8407a93c62ea07fffd28045b8da9a0de9cfec73b2cb3aa32	148704
tests/fm-bearings-snapshot.test.sh	a0d64692d95be37dea9225869fabc0e75754fc362af05b56c5900383fb9344e6	456944
tests/fm-bootstrap-network-parallel.test.sh	d9727bd91887cfa21cc717a8f64852272ea5aec3c394abf99aae3b9cfda3cc24	105712
tests/fm-bootstrap.test.sh	72796d18b6dd47d64fd35f7413e9028ecb2539724e4e945554b0ed8593346fa0	225520
tests/fm-branch-supervision.test.sh	3c0fbaa1ed9f834fa1add5243757f076b03a9c5c6efe185127c6ec158cb3b1ca	179424
tests/fm-brief.test.sh	8bc3d2a5916b06f5a7cbe2da9f36af61db696f7b9a5fd029eff589b0fdb48cca	158976
tests/fm-busy-adapter-wiring.test.sh	e747c0a8f880b71d3c595533341addd0e55c6fc8f8a4e1971de76bf7f88d25e4	149744
tests/fm-busy-state.test.sh	20d75bd05fe4b545d5bcba119aac14dfc55cc55181f66f8cd63bc73731a63718	122720
tests/fm-calm-pi-extension.test.sh	084b8a83f836e2241af163934da005770f7a4d9ac815f32d710b0e56c37df295	389376
tests/fm-captain-hold-lifecycle.test.sh	4927c13c444155d587f9359f663f31c90a1b17c36141f8303b5d297507b31e2e	532720
tests/fm-cd-pretool-check.test.sh	3cb2f5cc36bf10b1b3d31ccc4c59a5632c2307016e8549dc89563ecab1ea6276	114928
tests/fm-check-unregister.test.sh	6777143508ca32c840cc4042e99175c8d0cd40cda1a0932288bc59f400205da4	97504
tests/fm-classify-corr-token.test.sh	b3cce34627b9563710f8f8a71d6cac9d34b1c891bf41597f6d80e8aed2e14397	142592
tests/fm-classify-decision-key.test.sh	93a096d7951f7d793eb69f0c632ab446b7be108ca7f635af0ff4290161d40039	365808
tests/fm-claude-stop-autoarm-live-e2e.test.sh	dd6de8fe1ee264164c65f475b3be72fe2ab97ee3c1625ac9514160f6b538a914	92400
tests/fm-claude-stop-autoarm.test.sh	e45811355507d4737e611945e91fd0c5f5db0feb7df11e15a56212835beb39ff	219392
tests/fm-claude-trust.test.sh	5757a3e1e6bd341decf134e0b898163db277022638b21b3f8aa183519f4210eb	170208
tests/fm-cmux-claude-composer-live-e2e.test.sh	141e909c30bab95d7a49dedcd71b00acc4be64e051fff5ea48ae25e59560af37	194816
tests/fm-codex-continuity-live-e2e.test.sh	036dc7c6a71beed5203a612682f049e5469635a5586f0db81d7ae2a7b187c342	79088
tests/fm-composer-codex-idle-live-e2e.test.sh	fdae0700ce30713777d6505fefd281a2c382dd017de4450c2a8eafd3808916a6	90352
tests/fm-composer-ghost.test.sh	9c493fce0a0bb2ed3e0bf187936a9eb4f9c012705f3664c6d9c3f8010f95dbb7	133360
tests/fm-composer-lib.test.sh	e69d8106d1887172d1f57b1e6379baad87c298e8a3942194940ffd9ee41eff59	158960
tests/fm-composer-matrix-live-e2e.test.sh	ff2afeafe6189d5193c54364e039ac249f30ceba2d8d1771e1ffeaf880d81c4b	106720
tests/fm-control-herdr-smoke.test.sh	d3fe0963ce0e3d1cd5ab7aa6b351cf4b46a782b26a2747771b8af7f31221ba55	68816
tests/fm-control-recover-missing.test.sh	6871eb3e95e530cfc04cd0bffa260817ec17c0b705a09c225d95569a91cf990f	160032
tests/fm-control-relaunch.test.sh	882eeb4912b589da08248d8c067a10d783a5b816f1754e08ef434883d82bd908	1563936
tests/fm-control.test.sh	77d476e2e6d092d40ef9d0a7385dcff595c06d182878acd70cf9f7d3a52f7672	684288
tests/fm-crew-state.test.sh	fcc3f2da8c9f665a518fa4e22ef8d60d8703003a512d791d525a3c9adde98f86	351472
tests/fm-cursor-harness.test.sh	4b1b4cc001aa25944ce2bcf005079b9db8146402fbaa1ac5f526a49a4420e0f2	731360
tests/fm-cursor-primary-live-e2e.test.sh	a41f1bc321664a2eb2e1bb233a4c8a909b3de5e5d63b86132a3d1daf522ffbef	99552
tests/fm-cursor-primary.test.sh	f49255a03322c744536ad92e3054970dd80408fb7cc7d05d663d9c838af6c4e4	147712
tests/fm-daemon.test.sh	cd3b242b2c7612ded892a85a74b3415a0ef7f9e99fcb326258cb768412ed140b	3420944
tests/fm-deck-harness.test.sh	1cee6a14218d6fbc12fe5c2bea191226c1292e4d8e30487f1b2e2426f1e3cea6	183536
tests/fm-deck-host-live-e2e.test.sh	aaa5bbd60897973cf837b825200f8783f87f2a3093ef4e27d91484df02629375	77056
tests/fm-documentation-audiences.test.sh	820aa6f2630c70566ad0bfa46e99ccdb1cc0035e59b1d6abe2c90b79b6e89c24	82160
tests/fm-ensure-agents-md.test.sh	637892608d9a3d791c916dabe68d41179797e20e3cd6183096a26a188b58ae3e	118016
tests/fm-extension-binding.test.sh	e45159de9a8015c3fe8b60cfa6ffda1ec1469399c36401ac126eafd7b11d4ae7	2073840
tests/fm-fleet-snapshot-view.test.sh	0131237a8913f4ba28cfcb966a090caecb3c867fa06b8d7a40b994beed1059e1	140528
tests/fm-fleet-sync.test.sh	9c0758a50a6c2958e579629e0bc3a50beffcc24fd242fe797204602932ffb0d7	136416
tests/fm-gate-refuse.test.sh	b44fbff2ce4943eb2bb43462b8b4bcd7cdb33a5f25d36ddedbb056ec71b8b5d9	135408
tests/fm-gemini-harness.test.sh	16144a060946959996a821ebfc2e7e44ac73011039664e9bfdecd3bd8c008505	119008
tests/fm-gitignore-config.test.sh	578e4194616d6a40a45d4716229c8bff7ef20dfcf5395d5ec7fe052cf453d7d9	27664
tests/fm-gotmp.test.sh	d4d415b26dcee47d87a63b361a56a01150d4d86065a0738db90e679a08a141e4	37824
tests/fm-grok-continuity-live-e2e.test.sh	65f02cf9af2a7cdfab57872dd33d7b25156d1b09b7372654f28492988371d8d4	90352
tests/fm-grok-harness.test.sh	5440cfe9c31d2c7748c6a7241774bca4e75be695b53d4ed09a816a11064c8517	104688
tests/fm-grok-stop-live-e2e.test.sh	626418960b119c9842189bb91994de3c8d8c4df619032504d10f17a73ddbbafa	104672
tests/fm-guard-stale-banner.test.sh	319fb4086e27a95d46e7cdd451337b8eecb95f1ee2d8bf79242565b5a7dcc8d7	162032
tests/fm-harness-adapter-instructions-live-e2e.test.sh	48a9b31e984a5fd1b8b79fb10831fd326cd4570dfb1859bd7a54f5e7126035cc	108816
tests/fm-harness-adapter-references.test.sh	e139d4defcdca28fe5a996dabc3e680ece91684ab44d6067eca0c73300395977	77040
tests/fm-harness-liveness-drift-live-e2e.test.sh	e9922f6b050e7ecc1279845b856a109c4ba1d88edcd4dc640db559de7fafe12b	107792
tests/fm-harness-precedence.test.sh	096467bfcb8888f80d22495e6d5f636036500f3ead90de656923de144dbc864a	139520
tests/fm-herdr-attached-viewer-live-e2e.test.sh	5a0a7226012b60ab9b16314d833f090706959d2978be0c87d8f173dbdc599811	111872
tests/fm-herdr-lab.test.sh	268300a215b46e8bbae0f4dc7942e1ad1689799e4558cbcc10e3b5824aaeb2f2	138480
tests/fm-herdr-pi-stale-registration-live-e2e.test.sh	8068d31b852055f9ffbcd9a60b919985424f5497ae5c9864a6d12a8e7ecae2e6	98528
tests/fm-herdr-session-cleanup-e2e.test.sh	0c3385f8ed9d88b09934673e2e3c09896581a3c55cbb1c96d10e8e6b23578cd8	33888
tests/fm-herdr-session-cleanup.test.sh	b649c931bb9827c9f1f7c81c21b984c639300dabe4428b949bc2c27f5dcb1286	123120
tests/fm-herdr-submit-confirm-live-e2e.test.sh	2b0f500580d2a87d2611b7502e250ea3cd0d4cf97b0a6f2de87cc3bffa2a10f9	99568
tests/fm-herdr-version-floor-live-e2e.test.sh	061cd778ab8a38c9d9846c3dd6bc9295c4ede068113bcf215b65d397ff7f2578	95504
tests/fm-home-summary-refresh.test.sh	66acd568f038d6d32bc0fc59fbe59db4b2f4b8e9d96c81952ee7906f4ca742a8	338160
tests/fm-inactive-reconcile.test.sh	e4790083aa8942619639b5ef8bf2044f4511a230dc7f788fe8425f40223ef37d	171248
tests/fm-kimi-harness.test.sh	6495cd463bde9c743e5129eadf692c571fdfc6daf274810ef790ed8e1ae7ac4f	148720
tests/fm-lint-workflows.test.sh	ddbeea9fda7deba46bd4c601ebab31a632a25ae72aa6d77f7068efa350cd09df	117984
tests/fm-live-gate.test.sh	5b1e7e0dd58dd713677610e72e13e4cb81ee0d220e5434fe6b233ade11b261d5	95472
tests/fm-mail-check.test.sh	84990626fbf6127d192a6631e0dd5c8c7a05fc404ac2cafbe36d8518ac1cb21c	115952
tests/fm-mail.test.sh	3a0ccbdd5ba59fadcb10ea61a228aa18ba7c3418742da055c7e66a658e2148a8	279792
tests/fm-muse-harness.test.sh	c7c79627d36b98582f31fd7cd1a7a94e82a8946f5a69c254b03f2a167201c218	430320
tests/fm-muse-signals-live-e2e.test.sh	05e949648de4ef984f175f23de92d103f8a09b123b09c8c5aecce7a7497c74fe	553184
tests/fm-nm-test-contract.test.sh	376aef098a45fae8835468d2d11e6e90e188f483be13f7db7666ba662d40b66b	72928
tests/fm-no-mistakes-required.test.sh	b6ff8ace0866cdb1f0fbc5db4b808fed3a3c74a51297ad3554836e9208e65df4	82144
tests/fm-omp-harness.test.sh	18db5adf28ab1d05cced406f1d43b671f764c4eb4035376ca660ca7d6ffbc1b1	624864
tests/fm-omp-primary-live-e2e.test.sh	8a11bb601f29477a87a97c4c95475432705f7beb367d6e49baf49e208fb304f1	119008
tests/fm-on.test.sh	0c45b3baf59a1b8bed2cb0069da01083e7afef62c2fa2302e898f1a0e6a2754a	1300752
tests/fm-opencode-primary-live-e2e.test.sh	24cf144ac1562cd100e1124948ed005202388ea97e0721385df780134f2839d7	122112
tests/fm-operational-input.test.sh	98b32673f7637feff998ce0b1b15a3ec4fb8a8875bfb448a2bba53db091c71f0	88304
tests/fm-peek-remote.test.sh	d8edebd8d08b4f86d75070e3e6c3c21909dfb7e8e751e999055a5c7d99280d4d	82144
tests/fm-pending-reply.test.sh	e36fa6f79d42cd70f7ff499c8a103c56e15e8e47e674d3dc255233d6a6c1b127	6524336
tests/fm-pi-branch-extension.test.sh	7cb8ad210f13f169f58655cebef5d55d9aead43bd7ff752325e6eb6a538db684	225552
tests/fm-pi-branch-live-e2e.test.sh	c8c091c6087819827e47a2252ace8fe990b26aff836a37f2800faf49c3c98508	106736
tests/fm-pi-branch-responsiveness-live-e2e.test.sh	471ac21df50ef111b560a28191d17a41e823fa0638413e56e262d4866e2c2259	95456
tests/fm-pi-codex-native.test.sh	28bf016cde5011603725634d0cc204b9bd81c76773647fa1ac34739a31fb8af5	73952
tests/fm-pi-primary-live-e2e.test.sh	24e79cb9b82bcefd1971bcda6e0461a3459a4d46cc5dbaf4683f9562fe9b190a	125168
tests/fm-pi-primary-types.test.sh	0395d5500adc5e9accd4ba2232837ec4627c088de553153602d48ceb6a459513	24432
tests/fm-pi-watch-extension.test.sh	600b4ba59e037b65c5e645e9b74ef47613bd64a6c3a5e594729bb29bdbb91436	228592
tests/fm-pi-windows-shell-invocation.test.sh	bd2da02949a04a723e5b88d51826688e347998d2b10ebd7c121ee5dca91fd956	76016
tests/fm-pr-check-security.test.sh	1659238533a9b35d0edd6986924552843ffbd08455060f789ad6235b00f83f1d	375024
tests/fm-pr-merge.test.sh	785258da64803111102424d420e4bdb4693c95742f6bce53d727dc386331f72f	335648
tests/fm-procevent-quota.test.sh	ddd5d0093bd672daf1f8a823e6df6ec7efb6ab37a02e30e4b2f1d4c43aa8967d	42000
tests/fm-procevent-when.test.sh	eb9a766fd93d2fc3353e57f4e27303cb1919a9905bbeb6fa9a9eb665d304d8b1	554832
tests/fm-procevent.test.sh	cadacd2be21259c1a6bcbdcba3287408234df2e6d5112dacf73256b3659467c4	2047328
tests/fm-project-origin.test.sh	d22bbda78d573b04b07161d5fd56f213c8081b2933f84e58a5672d22ffbc4fc0	89328
tests/fm-public-followup.test.sh	787c4c738e196bb68753768339723bb7171ee5adc073ce2ae1e9701620b6fa08	1607504
tests/fm-quota-array-dispatch-live-e2e.test.sh	85975c61f442c97ca0a47dce169c6f8325caa691bd472d3f7496e5ff84f9ceb2	84208
tests/fm-quota-choose.test.sh	f7c80d1b2fd46fd476eb0413f6fa9a589be0c8e8b1c99a1af3b21e92f5f2141c	93200
tests/fm-remote-backlog-handoff.test.sh	8dbd5640cf03aebb04a327836c7d66858a95e111b1a025c3e3dd7a668098d05f	220400
tests/fm-remote-doctor.test.sh	99e3c6ad5071d10f7b50285e194917be97c8fff7d46c89fdf951b71bdc8549c4	240880
tests/fm-remote-entrypoint.test.sh	67da6a5f3a75134bae2a42594e48137d91a550ff18a40ba152109440c6f26f63	79072
tests/fm-remote-herdr-guard.test.sh	9a0ef9a4a8dfa9773f44e7c0d18dcf76a1595753802bbead21061c58c60c6f36	135024
tests/fm-remote-home-migration.test.sh	5003c2b5c5628a26523dda594ef6c792ddf2bae1d1ae374fba4728264fa73d95	20064
tests/fm-remote-job-orphan-reap.test.sh	8594db4d6dedb9542303efd294683aa53528e7bef68207b55ba63067ff26d611	101632
tests/fm-remote-job.test.sh	5cd4c9cf959274a78b24967d08206c16ecfe4f648552e612ab20ef5b76e3f5dd	1761712
tests/fm-remote-reply.test.sh	8b69b2cff0a04ec696db67f04ea507ea72cb9c1d5b49ecea145e59e6e98cd0c1	2307200
tests/fm-remote-secondmate-lifecycle-e2e.test.sh	84a85b8e82f9221aa509e711556d9f61d90a07fad995f1f4a5103f1b3f25bb6f	636736
tests/fm-remote-secondmate-parent-binding.test.sh	674c73b3d3a3df9600ee8b83f7144933918bc9ac654366cbf46bd9398e126098	122096
tests/fm-remote-secondmate-replacement.test.sh	ef075bd5080df482b33ff7ff0e4af76df0abd9d73565b25059750b1ff1d2e507	139504
tests/fm-remote-secondmate-trace-context.test.sh	46040f35e2901e2b9dc56f0210ad68c9954c61643d1204a7bc92189a07aa2ef9	123136
tests/fm-remote-transport-lanes.test.sh	298a0496fca298ae2bb1e2672e9f7405c42f91654313780b0a8804d37b670f44	1262288
tests/fm-review-diff.test.sh	3dadfc0ec39c06f7437602079ab271992c0624e7026ea514b20b17aa4e8810fd	88288
tests/fm-rovo-harness.test.sh	2e8ebaa05b3cb1de9f142734fa7ec550e94de252a43a61cc7b48f51675a8635e	123104
tests/fm-rovo-signals-live-e2e.test.sh	cb65fb94c8bc35c4115c81a41f9daad4dd5daebce08b8e3488bdec0ef2a463b0	171872
tests/fm-secondmate-harness.test.sh	fb2a185a8c8d5a4153c08aa21acc1be248a1db232908417d64c2ce75c585e96f	384752
tests/fm-secondmate-lifecycle-e2e.test.sh	20d8b2b5dd7ea39f392f338d82d6bb145622832349c3007b86c131607087502c	115952
tests/fm-secondmate-liveness.test.sh	21877ee369834be73cffdc4bf86221b933c7bcf933a4882a2dc92c9dbafc400f	138480
tests/fm-secondmate-reconcile.test.sh	9f08e36652dd77e7238a360ed7de933d46c54f12d438a079919dc412d04a7aa5	213856
tests/fm-secondmate-restart.test.sh	ded533d0bbcd9cb0be062f3651556d848e5f1ffd5f7ae18d879d10f0089d2f38	152848
tests/fm-secondmate-safety.test.sh	1fd2ebd368e2a7bd56a82b3d3b9e03d33a19717703e4ba98b49a8118cacd7e41	455888
tests/fm-secondmate-sync.test.sh	a32271fe7a356f949a5fa4f8d85b1a8a43fc2c467fb67d9eeedb154018ad8289	364320
tests/fm-send-agy-confirm.test.sh	35401b7ab7fbfc251e75ae3c205568365607288b9a7b2f21919b2177fa599173	84208
tests/fm-send-inbox-doorbell-live-e2e.test.sh	60299669442ac7908f43f40bc3a09664f85c13decb219a8d4dc44de6d26b13db	97088
tests/fm-send-inbox.test.sh	c773e3e023fe38cc5b79ffa2e533fd3058599a5036607f27bbee5c9f0771fc23	109808
tests/fm-send-popup-settle.test.sh	30c4f731b06156090db9612ea689ad18cea383801d72cc89a73591b7e4a3e264	88304
tests/fm-send-remote-delivery.test.sh	41cb8878f9e6ffe67595e0e0ed762e1623317412e52e5911ff10dada78e481db	3592720
tests/fm-send-resolve-key.test.sh	a319cdd580f18e05131ea291ab70f3d4aeca48fd11d395d6bc56631522effa72	157936
tests/fm-send-secondmate-marker-herdr-e2e.test.sh	87c62ffbb57fe5ac1c3a768fce592fa70ec3d2950b3f287d4564494e86277c48	97504
tests/fm-send-secondmate-marker.test.sh	8d39a520a6213163825b601ab05dcc19ad0a380f0698d50dfc2fa6864c14e675	106720
tests/fm-send-settle.test.sh	a4d33e2e8a1a689032c14623101d56be5847606b28e3f5177b15ae42601391db	89328
tests/fm-send-strict.test.sh	6da8ee8909a906b0b862b1dd734af8e8c3a2b915e5b689a6d6add5f389de499e	101600
tests/fm-session-lock-ancestry.test.sh	08e116527bf54f076de57db3eb89d89b5caec25a0d8079cf27f6a4ab56ba5e14	98544
tests/fm-session-start.test.sh	d57f5f47b6206f91f1f712fc29c34703f83191a1277249773b9cfdf05fc62aac	407792
tests/fm-sessionstart-hook-live-e2e.test.sh	0671113dd361fab2f2e1730819aef8c75ac4150c58f2ae850dbe612921cf76bd	131296
tests/fm-sessionstart-instruction-refresh-live-e2e.test.sh	f3f07fc16e6452d4110b5c6296df939850de5d37e83a01465d86ec9f4e97ec9e	102656
tests/fm-sessionstart-nudge.test.sh	a84583fef06cc1a1f015d9978320da4e4cbc12a5a0848e6dfe2fdf5be9476b6a	134384
tests/fm-shared-captain-inheritance.test.sh	2c48d86edecef0790508e551f19492c4ca39f57c960de7414711d8ccf5da2e9e	111856
tests/fm-spawn-batch.test.sh	edb1b20a12deb596babe6ca584f07715de0374dc8a6bf9409e039898e12c796b	90368
tests/fm-spawn-dispatch-profile.test.sh	2abe6e8d8990cb4f3267d33e16ee8c370fb87c3e91933ee9d7f2b12fc94aa4f2	308480
tests/fm-spawn-pool-base-freshen.test.sh	fca3c192149f45b041d2d211422b52d0df32eb878eafb421790073229b52459e	197872
tests/fm-spawn-worktree-settle.test.sh	83bd9952e77a0cce7696a89a7c9b2b6356f6bc5ee4a28011f1665f94e60b728e	108784
tests/fm-startup-memory-budget.test.sh	7b3d2bd19c77b8ee959c5a39df12be370659110f750483a64c11477222e265cd	106736
tests/fm-startup-network.test.sh	96020ce99ce3356659ce13e2ce11c52734f0c99cde2df9c528d6ef0fba059f2d	160992
tests/fm-stat-shadowing.test.sh	16864fc532046f19eaf932a9c8bfb264eeb9c5bfbf57300c3bfda482d8ce399d	6557648
tests/fm-stow-cascade.test.sh	f937f5b647ff03435dff2ea469d13e26bb9a8474d942d417e6722d0d7753e4aa	113920
tests/fm-stream-agent-kill-safety.test.sh	a7220dcef24dce0363fafc6a6a96db79785f998636d011e50034c6df1c3266b1	83184
tests/fm-stream-agent-live-e2e.test.sh	e7ea8f5b5322fb41708f87fa09b8b053ad2d52d9035e4f5bdd4895fa45f5d501	236784
tests/fm-stream-bridge-rust.test.sh	1ada242092214e2006bb3f41d43edf0377c306f785131ea329641edfa6daa565	139504
tests/fm-stream-bridge.test.sh	968299daff3f1b8d9ae2033bf1973ae21df380b5884f165d57ecccaea3f267aa	130320
tests/fm-stream-claude-tail.test.sh	9b223a8d749d1afe7556a210b57297f7041683bc4951aa2688a6ac598b81fc1a	118000
tests/fm-stream-hub.test.sh	02f6e4a975c87cbd3b345784d898733ad6c35646822c761e37972816aa59ec1c	263424
tests/fm-stream-opencode-tail.test.sh	b8f99bc3f22c521d10a305a61fd48e8912c04b8175bd8791a217a04f602315a9	200960
tests/fm-subagent-pretool-check.test.sh	bf52e61195bc1a38ea2315ee37877351f7937a944800427f2389ad5cb42d4260	104720
tests/fm-supervision-events.test.sh	3a94e72d0b2fc93b2e6d7c96de4e6c1f094f16c03bce4d7d56e05fd8a643d2ff	92400
tests/fm-supervision-instructions.test.sh	1bdc32f5cb4737bf1dae82b7197abaca806a30ce8fec031a31a1439700942606	102624
tests/fm-tangle-guard.test.sh	c4431a0dba3f1c10ef132b99b27b04404b320e9af334da053b9c030b9561619c	123120
tests/fm-task-delivery.test.sh	027ccc021d9c29edb3e7ed41bfdde8d7c7c5b92ada976fd2c1b2217ccbfe8754	181504
tests/fm-task-inbox.test.sh	47d114f91cc835f976fbab4984fa5f63fb7641d78ba2558b49e59bf94b5f8340	177392
tests/fm-tasks-axi.test.sh	a7ea5d3e4f0ce9a625d0df40a162258d17fc4bdb012493f3b183734e2e44b3e6	101632
tests/fm-teardown-endpoint-safety.test.sh	3aba08b47bb81d1566974040d3fe411319093477f7ca6299983cc49d9989275d	199904
tests/fm-teardown.test.sh	ae39a88bfa44b464cc4c8c72737565ad9de0010e1a0a01440ad9004a1659dbc6	387328
tests/fm-test-fixture-cleanup.test.sh	8bd2fb22e9e03646118e1b5a5dc71b3ddc438fcd14a3e38d959635a3bb68f99d	86240
tests/fm-test-fixtures.test.sh	c3578eda50e6405bb79c6adf2811f3064edbd78689ed184bf3db6e4698630517	120064
tests/fm-test-isolation-proof.test.sh	2fe4c4da676c739b07690d872fe49011c2f2c23d598c3fc8dfcf22b773d82b52	98528
tests/fm-test-run.test.sh	fb965a0b39d432c9ce36158a63cb82f1bf33ab5ab2930e34452ada881d7c92ff	261376
tests/fm-tmux-agent-liveness.test.sh	9515b1b85135bfacf9e4faedd36933830eb8796956d1a715b2c951a97b0ebbf6	423168
tests/fm-tmux-long-launch.test.sh	f648e9540e14b3e406f300739d313d4989b296ae92f2e8a55e1ec7cb047f3b0f	43184
tests/fm-tmux-submit-busy.test.sh	4efcaa08adf2f1e88b1139c6129bf35a66709088269b8e3f6d12726ae9f79fd7	112880
tests/fm-tool-update-check.test.sh	df108df40ce360ecc97953ae6b9925f7ad4f5e47e850e3bc0912f6396db6343f	174320
tests/fm-trace-context-lib.test.sh	211382596d7026f74aa342c0bec502eeec851c9cf95aede8da72d2fc60fcfd9a	121056
tests/fm-trace-context-spawn.test.sh	db6f021ed23c738b2a1dccb2e0dc619a741cbb54f20701bbfb0c65e9eb64415e	147696
tests/fm-transition-lib.test.sh	a1b2e216830901cd130de5e1c51224e5e1a5e070d0f0d4e89b8942a506de157b	79088
tests/fm-turnend-guard.test.sh	f74f1456939060cca0b02dd340d6909b69659dea102c9501b2f64fd2518a29e8	331008
tests/fm-update.test.sh	8bd701e8645479bbd0980becd249c427de9bb763708c8a759dcac88a0db658fc	120048
tests/fm-vendor-auth-probe.test.sh	d92cbc5e926eb72e48cb564bbfec75006d05f26eff7a9751abcffe6967357c68	102640
tests/fm-voice-relay.test.sh	291946c1f7baa595e3ae12466900db93c80781e2b4d9b65ecf26f2fcc5aa8da3	307424
tests/fm-wake-daemon-lifecycle-e2e.test.sh	8f467da3c0bb5d57bd749e53b2f4feff23c2a40052d4a94fe8bf4514fcdf05da	113888
tests/fm-wake-drain-open-decisions-cursor.test.sh	3bdaf2652ce590a7d99f49f09a2572dfa4b50f9d36a4c269f49e3d1f031a7f24	135408
tests/fm-wake-drain-open-decisions.test.sh	b375ff3eb5dbe5cae368ac56e40fa23533aff428cef7d52d471605eaaa585b9a	114944
tests/fm-wake-drain-outcome-backstop.test.sh	74077e23e459de52b1bc21be19984762dab7d9ecb4f7ed2b8065e2122206b105	147696
tests/fm-wake-drain-unread-status.test.sh	4c38a87052b25c602ee530b8df0a7155a2dec87f9bc543e14229a77907bf7742	134400
tests/fm-wake-gate.test.sh	b1739126f492c37e643652091675312805c79182e945f92df055bb5529e7f8fe	181488
tests/fm-wake-queue.test.sh	dff009c459640b4180c90f094618a91aa9eac40a48d44b6dba0dca7d0458a4c1	337760
tests/fm-watch-arm.test.sh	8e5eb52f6c1236e67191b2bbb981c1b21c7f52ad9d3a79236b9987a77ee5f4b2	238864
tests/fm-watch-checkpoint.test.sh	2327db76d0d03163e61bc68a7e7a02c30786c6b387cfdf184a4eff41babfd8a7	83200
tests/fm-watch-recovery-loop.test.sh	3768b3837c422c99f7f753b4f152fee78eedadd17593f7e56f29c28691493fd5	111856
tests/fm-watch-triage.test.sh	6141dc12a8ddf860054d110155677312adfda063794a33bae71532a1f5889469	838464
tests/fm-watcher-lock.test.sh	dc2ab2084b30fc21fbf7521ccec448b27a77a03072049be2d8bedb6782c0bdbb	246192
tests/fm-x-mode.test.sh	90cd587ce07cfb27f5d311db3692bdbc7b041fc2137d2b4e76f0553f51f7316b	503648
tests/git-config-helpers.sh	53dfa290903e815c6a417c7607ce80376d53230b60ffc1a58d5a8e808ea8a8b0	20032
tests/herdr-client-pair-fixture.sh	ea499d0f1e89f8a9814d07bc454506b45a170fcf8ee4b9486ecf342b41a7f0ee	22176
tests/herdr-test-safety.sh	53dfa290903e815c6a417c7607ce80376d53230b60ffc1a58d5a8e808ea8a8b0	22272
tests/lib.sh	53dfa290903e815c6a417c7607ce80376d53230b60ffc1a58d5a8e808ea8a8b0	62688
